Datetime,300037926 (Bohlweg),353413831 (Bohlweg Fahrräder Stadteinwärts),353413832 (Bohlweg Fahrräder Stadtauswärts),353484923 (Bohlweg Fahrräder Stadteinwärts),353484925 (Bohlweg Fahrräder Stadtauswärts),353484927 (Bohlweg Fahrräder Stadteinwärts),353484928 (Bohlweg Fahrräder Stadtauswärts),353484929 (Bohlweg Fahrräder Stadteinwärts),353484930 (Bohlweg Fahrräder Stadtauswärts),353485115 (Bohlweg PKW Stadteinwärts),353485118 (Bohlweg PKW Stadtauswärts),353485121 (Bohlweg PKW Stadteinwärts),353485123 (Bohlweg PKW Stadtauswärts),353485125 (Bohlweg PKW Stadteinwärts),353485126 (Bohlweg PKW Stadtauswärts),353485127 (Bohlweg PKW Stadteinwärts),353485128 (Bohlweg PKW Stadtauswärts),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status,353485115-status,353485118-status,353485121-status,353485123-status,353485125-status,353485126-status,353485127-status,353485128-status
2025-06-03 15:30,138,52,86,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 15:45,195,105,90,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 16:00,172,66,106,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 16:15,143,62,81,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 16:30,133,52,81,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 16:45,156,78,78,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 17:00,131,55,76,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 17:15,194,83,111,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 17:30,167,67,100,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 17:45,151,65,86,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 18:00,155,71,84,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 18:15,125,65,60,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 18:30,118,49,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 18:45,120,62,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 19:00,88,45,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 19:15,85,31,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 19:30,76,31,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 19:45,100,53,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 20:00,66,28,38,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 20:15,75,20,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 20:30,82,22,60,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 20:45,53,27,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 21:00,48,26,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 21:15,56,19,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 21:30,40,19,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 21:45,47,10,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 22:00,57,24,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 22:15,52,18,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 22:30,36,8,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 22:45,20,2,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 23:00,20,6,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 23:15,23,5,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 23:30,12,4,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-03 23:45,13,3,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 00:00,14,6,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 00:15,8,4,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 00:30,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 00:45,5,1,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 01:00,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 01:15,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 01:30,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 01:45,3,2,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 02:00,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 02:15,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 02:30,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 02:45,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 03:00,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 03:15,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 03:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 03:45,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 04:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 04:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 04:30,3,3,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 04:45,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 05:00,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 05:15,10,3,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 05:30,16,9,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 05:45,9,4,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 06:00,14,6,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 06:15,27,22,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 06:30,26,22,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 06:45,64,47,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 07:00,54,36,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 07:15,142,105,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 07:30,224,162,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 07:45,197,136,61,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 08:00,173,133,40,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 08:15,142,112,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 08:30,96,67,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 08:45,122,81,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 09:00,123,96,27,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 09:15,89,68,21,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 09:30,87,51,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 09:45,162,119,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 10:00,103,66,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 10:15,77,61,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 10:30,90,55,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 10:45,109,59,50,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 11:00,63,30,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 11:15,136,63,73,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 11:30,102,54,48,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 11:45,105,62,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 12:00,135,66,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 12:15,118,63,55,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 12:30,93,54,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 12:45,123,61,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 13:00,163,99,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 13:15,123,41,82,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 13:30,93,37,56,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 13:45,148,54,94,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 14:00,118,54,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 14:15,128,58,70,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 14:30,122,54,68,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 14:45,156,80,76,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 15:00,102,38,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 15:15,119,51,68,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 15:30,150,73,77,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 15:45,135,71,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 16:00,154,76,78,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 16:15,143,61,82,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 16:30,120,40,80,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 16:45,140,68,72,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 17:00,129,49,80,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 17:15,141,61,80,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 17:30,136,66,70,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 17:45,175,73,102,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 18:00,140,57,83,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 18:15,119,54,65,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 18:30,91,42,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 18:45,89,37,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 19:00,77,29,48,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 19:15,104,43,61,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 19:30,96,48,48,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 19:45,59,23,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 20:00,65,26,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 20:15,69,43,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 20:30,71,19,52,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 20:45,43,15,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 21:00,52,26,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 21:15,54,28,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 21:30,38,13,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 21:45,56,23,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 22:00,54,21,33,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 22:15,35,19,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 22:30,37,12,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 22:45,24,10,14,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 23:00,29,14,15,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 23:15,35,13,22,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 23:30,20,7,13,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-04 23:45,19,9,10,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 00:00,16,7,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 00:15,10,5,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 00:30,15,7,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 00:45,9,4,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 01:00,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 01:15,13,8,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 01:30,14,6,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 01:45,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 02:00,5,2,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 02:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 02:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 02:45,3,1,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 03:00,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 03:15,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 03:30,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 03:45,5,1,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 04:00,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 04:15,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 04:30,2,1,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 04:45,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 05:00,6,4,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 05:15,5,1,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 05:30,8,3,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 05:45,11,9,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 06:00,13,8,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 06:15,20,14,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 06:30,29,17,12,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 06:45,51,42,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 07:00,53,33,20,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 07:15,106,71,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 07:30,216,153,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 07:45,197,146,51,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 08:00,148,112,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 08:15,170,113,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 08:30,118,87,31,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 08:45,117,83,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 09:00,70,44,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 09:15,102,77,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 09:30,80,55,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 09:45,110,81,29,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 10:00,106,74,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 10:15,84,50,34,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 10:30,70,38,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 10:45,87,50,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 11:00,70,38,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 11:15,80,41,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 11:30,73,37,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 11:45,105,60,45,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 12:00,91,38,53,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 12:15,56,20,36,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 12:30,75,40,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 12:45,72,29,43,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 13:00,124,48,76,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 13:15,88,41,47,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 13:30,53,25,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 13:45,103,49,54,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 14:00,106,39,67,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 14:15,93,44,49,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 14:30,84,26,58,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 14:45,141,72,69,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 15:00,123,53,70,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 15:15,87,41,46,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 15:30,116,46,70,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 15:45,151,65,86,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 16:00,89,32,57,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 16:15,114,43,71,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 16:30,122,43,79,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 16:45,116,52,64,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 17:00,126,47,79,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 17:15,107,45,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 17:30,112,49,63,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 17:45,128,66,62,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 18:00,118,48,70,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 18:15,97,37,60,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 18:30,95,44,51,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 18:45,101,51,50,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 19:00,84,40,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 19:15,59,31,28,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 19:30,77,38,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 19:45,75,31,44,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 20:00,64,27,37,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 20:15,55,20,35,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 20:30,53,12,41,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 20:45,31,14,17,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 21:00,35,10,25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 21:15,45,13,32,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 21:30,54,15,39,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 21:45,41,15,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 22:00,39,15,24,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 22:15,25,7,18,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 22:30,29,21,8,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 22:45,22,6,16,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 23:00,33,7,26,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 23:15,10,5,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 23:30,10,6,4,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2025-06-05 23:45,7,2,5,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
